author,href
@InProceedings{Xu_2017_CVPR,<br>
author = {Xu, Huazhe and Gao, Yang and Yu, Fisher and Darrell, Trevor},<br>
title = {End-To-End Learning of Driving Models From Large-Scale Video Datasets},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Huang_2017_CVPR,<br>
author = {Huang, De-An and Lim, Joseph J. and Fei-Fei, Li and Carlos Niebles, Juan},<br>
title = {Unsupervised Visual-Linguistic Reference Resolution in Instructional Videos},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Yang_2017_CVPR,<br>
author = {Yang, Linjie and Tang, Kevin and Yang, Jianchao and Li, Li-Jia},<br>
title = {Dense Captioning With Joint Inference and Visual Context},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Luo_2017_CVPR,<br>
author = {Luo, Zelun and Peng, Boya and Huang, De-An and Alahi, Alexandre and Fei-Fei, Li},<br>
title = {Unsupervised Learning of Long-Term Motion Dynamics for Videos},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Chang_2017_CVPR,<br>
author = {Chang, Che-Han and Chou, Chun-Nan and Chang, Edward Y.},<br>
title = {CLKN: Cascaded Lucas-Kanade Networks for Image Alignment},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Zeng_2017_CVPR,<br>
author = {Zeng, Kuo-Hao and Chou, Shih-Han and Chan, Fu-Hsiang and Carlos Niebles, Juan and Sun, Min},<br>
title = {Agent-Centric Risk Assessment: Accident Anticipation and Risky Region Localization},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Elhabian_2017_CVPR,<br>
author = {Elhabian, Shireen and Whitaker, Ross},<br>
title = {ShapeOdds: Variational Bayesian Learning of Generative Shape Models},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Huang_2017_CVPR,<br>
author = {Huang, Shiyu and Ramanan, Deva},<br>
title = {Expecting the Unexpected: Training Detectors for Unusual Pedestrians With Adversarial Imposters},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Gao_2017_CVPR,<br>
author = {Gao, Zhanning and Hua, Gang and Zhang, Dongqing and Jojic, Nebojsa and Wang, Le and Xue, Jianru and Zheng, Nanning},<br>
title = {ER3: A Unified Framework for Event Retrieval, Recognition and Recounting},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Zhou_2017_CVPR,<br>
author = {Zhou, Pan and Feng, Jiashi},<br>
title = {Outlier-Robust Tensor PCA},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Yan_2017_CVPR,<br>
author = {Yan, Hongliang and Ding, Yukang and Li, Peihua and Wang, Qilong and Xu, Yong and Zuo, Wangmeng},<br>
title = {Mind the Class Weight Bias: Weighted Maximum Mean Discrepancy for Unsupervised Domain Adaptation},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Yi_2017_CVPR,<br>
author = {Yi, Li and Su, Hao and Guo, Xingwen and Guibas, Leonidas J.},<br>
title = {SyncSpecCNN: Synchronized Spectral CNN for 3D Shape Segmentation},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Rengarajan_2017_CVPR,<br>
author = {Rengarajan, Vijay and Balaji, Yogesh and Rajagopalan, A. N.},<br>
title = {Unrolling the Shutter: CNN to Correct Motion Distortions},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Hu_2017_CVPR,<br>
author = {Hu, Ping and Shuai, Bing and Liu, Jun and Wang, Gang},<br>
title = {Deep Level Sets for Salient Object Detection},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Huang_2017_CVPR,<br>
author = {Huang, Yan and Wang, Wei and Wang, Liang},<br>
title = {Instance-Aware Image and Sentence Matching With Selective Multimodal LSTM},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Gong_2017_CVPR,<br>
author = {Gong, Dong and Yang, Jie and Liu, Lingqiao and Zhang, Yanning and Reid, Ian and Shen, Chunhua and van den Hengel, Anton and Shi, Qinfeng},<br>
title = {From Motion Blur to Motion Flow: A Deep Learning Solution for Removing Heterogeneous Motion Blur},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Diba_2017_CVPR,<br>
author = {Diba, Ali and Sharma, Vivek and Van Gool, Luc},<br>
title = {Deep Temporal Linear Encoding Networks},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Knobelreiter_2017_CVPR,<br>
author = {Knobelreiter, Patrick and Reinbacher, Christian and Shekhovtsov, Alexander and Pock, Thomas},<br>
title = {End-To-End Training of Hybrid CNN-CRF Models for Stereo},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Zhu_2017_CVPR,<br>
author = {Zhu, Xizhou and Xiong, Yuwen and Dai, Jifeng and Yuan, Lu and Wei, Yichen},<br>
title = {Deep Feature Flow for Video Recognition},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Li_2017_CVPR,<br>
author = {Li, Yi and Qi, Haozhi and Dai, Jifeng and Ji, Xiangyang and Wei, Yichen},<br>
title = {Fully Convolutional Instance-Aware Semantic Segmentation},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Pansari_2017_CVPR,<br>
author = {Pansari, Pankaj and Pawan Kumar, M.},<br>
title = {Truncated Max-Of-Convex Models},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Tolias_2017_CVPR,<br>
author = {Tolias, Giorgos and Chum, Ondrej},<br>
title = {Asymmetric Feature Maps With Application to Sketch Based Retrieval},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Li_2017_CVPR,<br>
author = {Li, Guanbin and Xie, Yuan and Lin, Liang and Yu, Yizhou},<br>
title = {Instance-Level Salient Object Segmentation},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Rezende_2017_CVPR,<br>
author = {Rezende, Rafael S. and Zepeda, Joaquin and Ponce, Jean and Bach, Francis and Perez, Patrick},<br>
title = {Kernel Square-Loss Exemplar Machines for Image Retrieval},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Lin_2017_CVPR,<br>
author = {Lin, Kaimo and Jiang, Nianjuan and Liu, Shuaicheng and Cheong, Loong-Fah and Do, Minh and Lu, Jiangbo},<br>
title = {Direct Photometric Alignment by Mesh Deformation},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Ulusoy_2017_CVPR,<br>
author = {Osman Ulusoy, Ali and Black, Michael J. and Geiger, Andreas},<br>
title = {Semantic Multi-View Stereo: Jointly Estimating Objects and Voxels},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Yu_2017_CVPR,<br>
author = {Yu, Tan and Wu, Yuwei and Yuan, Junsong},<br>
title = {HOPE: Hierarchical Object Prototype Encoding for Efficient Object Instance Search in Videos},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Wei_2017_CVPR,<br>
author = {Wei, Zhen and Sun, Yao and Wang, Jinqiao and Lai, Hanjiang and Liu, Si},<br>
title = {Learning Adaptive Receptive Fields for Deep Image Parsing Network},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Lee_2017_CVPR,<br>
author = {Lee, Se-Ho and Jang, Won-Dong and Kim, Chang-Su},<br>
title = {Contour-Constrained Superpixels for Image and Video Processing},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Poggi_2017_CVPR,<br>
author = {Poggi, Matteo and Mattoccia, Stefano},<br>
title = {Learning to Predict Stereo Reliability Enforcing Local Consistency of Confidence Maps},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Ilg_2017_CVPR,<br>
author = {Ilg, Eddy and Mayer, Nikolaus and Saikia, Tonmoy and Keuper, Margret and Dosovitskiy, Alexey and Brox, Thomas},<br>
title = {FlowNet 2.0: Evolution of Optical Flow Estimation With Deep Networks},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Wang_2017_CVPR,<br>
author = {Wang, Yu-Xiong and Ramanan, Deva and Hebert, Martial},<br>
title = {Growing a Brain: Fine-Tuning by Increasing Model Capacity},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Feng_2017_CVPR,<br>
author = {Feng, Zhen-Hua and Kittler, Josef and Christmas, William and Huber, Patrik and Wu, Xiao-Jun},<br>
title = {Dynamic Attention-Controlled Cascaded Shape Regression Exploiting Training Data Augmentation and Fuzzy-Set Sample Weighting},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Murdock_2017_CVPR,<br>
author = {Murdock, Calvin and De la Torre, Fernando},<br>
title = {Additive Component Analysis},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Tome_2017_CVPR,<br>
author = {Tome, Denis and Russell, Chris and Agapito, Lourdes},<br>
title = {Lifting From the Deep: Convolutional 3D Pose Estimation From a Single Image},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Gorji_2017_CVPR,<br>
author = {Gorji, Siavash and Clark, James J.},<br>
title = {Attentional Push: A Deep Convolutional Network for Augmenting Image Salience With Shared Attention Modeling in Social Scenes},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Lam_2017_CVPR,<br>
author = {Lam, Michael and Mahasseni, Behrooz and Todorovic, Sinisa},<br>
title = {Fine-Grained Recognition as HSnet Search for Informative Image Parts},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Bai_2017_CVPR,<br>
author = {Bai, Song and Bai, Xiang and Tian, Qi},<br>
title = {Scalable Person Re-Identification on Supervised Smoothed Manifold},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Kim_2017_CVPR,<br>
author = {Kim, Hyunwoo J. and Adluru, Nagesh and Suri, Heemanshu and Vemuri, Baba C. and Johnson, Sterling C. and Singh, Vikas},<br>
title = {Riemannian Nonlinear Mixed Effects Models: Analyzing Longitudinal Deformations in Neuroimaging},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Shi_2017_CVPR,<br>
author = {Shi, Baoguang and Bai, Xiang and Belongie, Serge},<br>
title = {Detecting Oriented Text in Natural Images by Linking Segments},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Wu_2017_CVPR,<br>
author = {Wu, Baoyuan and Jia, Fan and Liu, Wei and Ghanem, Bernard},<br>
title = {Diverse Image Annotation},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Lin_2017_CVPR,<br>
author = {Lin, Chen-Hsuan and Lucey, Simon},<br>
title = {Inverse Compositional Spatial Transformer Networks},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Deng_2017_CVPR,<br>
author = {Deng, Zhiwei and Navarathna, Rajitha and Carr, Peter and Mandt, Stephan and Yue, Yisong and Matthews, Iain and Mori, Greg},<br>
title = {Factorized Variational Autoencoders for Modeling Audience Reactions to Movies},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Veeravasarapu_2017_CVPR,<br>
author = {Veeravasarapu, VSR and Rothkopf, Constantin and Visvanathan, Ramesh},<br>
title = {Adversarially Tuned Scene Generation},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Wang_2017_CVPR,<br>
author = {Wang, Xiaolong and Girdhar, Rohit and Gupta, Abhinav},<br>
title = {Binge Watching: Scaling Affordance Learning From Sitcoms},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Wang_2017_CVPR,<br>
author = {Wang, Xiaolong and Shrivastava, Abhinav and Gupta, Abhinav},<br>
title = {A-Fast-RCNN: Hard Positive Generation via Adversary for Object Detection},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Gupta_2017_CVPR,<br>
author = {Gupta, Saurabh and Davidson, James and Levine, Sergey and Sukthankar, Rahul and Malik, Jitendra},<br>
title = {Cognitive Mapping and Planning for Visual Navigation},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Tulsiani_2017_CVPR,<br>
author = {Tulsiani, Shubham and Zhou, Tinghui and Efros, Alexei A. and Malik, Jitendra},<br>
title = {Multi-View Supervision for Single-View Reconstruction via Differentiable Ray Consistency},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Tulsiani_2017_CVPR,<br>
author = {Tulsiani, Shubham and Su, Hao and Guibas, Leonidas J. and Efros, Alexei A. and Malik, Jitendra},<br>
title = {Learning Shape Abstractions by Assembling Volumetric Primitives},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
